id_annonce,site,prix,surface,prix_m2,type,description,code_postal,ville,latitude,longitude,url
832,SeLoger,622.0,30.8,20.19,Appartement,"1 pièce - 30,8 m², Étage 1/4, dès le 15/02/2026",69000,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260881275.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D10&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
833,SeLoger,1010.0,48.5,20.82,Appartement,"2 pièce - 1 chambre - s, , 48,5 m², Étage 3/6",69003,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260280823.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D10&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
834,SeLoger,1600.0,48.0,33.33,Appartement,"2 pièce - 1 chambre - s, , 48 m², étage",69003,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/207050517.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D10&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
835,SeLoger,2200.0,76.0,28.95,Appartement,"3 pièce - 2 chambre - Duplex s, s, 76 m², Étage 3/3",69005,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-5eme-69/vieux-lyon/210320779.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D10&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
836,SeLoger,1290.0,70.0,18.43,Appartement,"3 pièce - 2 chambre - s, s, 70 m², étage",69006,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-6eme-69/les-brotteaux-bellecombe-massena/258358515.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D10&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
837,SeLoger,2580.0,146.7,17.59,Maison,"6 pièce - 5 chambre - Maison s, s, 146,7 m², 508 m² de terrain",69009,Lyon,,,https://www.seloger.com/annonces/locations/maison/lyon-9eme-69/gorge-du-loup-champvert/257008443.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D11&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
838,SeLoger,1350.0,80.8,16.71,Appartement,"4 pièce - 2 chambre - s, s, 80,8 m², Étage 11/13",69009,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-9eme-69/la-duchere/255319559.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D11&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
839,SeLoger,998.0,51.0,19.57,Appartement,"2 pièce - 1 chambre - s, , 51 m², Étage 6/6",69002,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-2eme-69/cordeliers-celestins-bourse/248848403.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D11&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
840,SeLoger,1250.0,60.0,20.83,Appartement,"2 pièce - 1 chambre - s, , 60 m², étage",69001,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-1er-69/croix-paquet/252831777.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D11&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
842,SeLoger,2733.0,165.7,16.49,Appartement,"5 pièce - 3 chambre - s, s, 165,7 m², étage",69002,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260344479.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D11&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
843,SeLoger,895.0,67.4,13.28,Appartement,"3 pièce - 2 chambre - s, s, 67,4 m², Étage 4/4",69009,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/259690089.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D11&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
844,SeLoger,1005.0,65.0,15.46,Appartement,"3 pièce - 2 chambre - s, s, 65 m², étage",69007,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260542383.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D11&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
846,SeLoger,2840.0,215.0,13.21,Maison,"8 pièce - 6 chambre - Maison s, s, 215 m², 1 377 m² de terrain",69000,Lyon,,,https://www.seloger.com/annonces/locations/maison/francheville-69/francheville-le-haut-bruissin/250613097.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D11&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL
847,SeLoger,1274.0,61.0,20.89,Appartement,"3 pièce - 2 chambre - s, s, 61 m², étage",69002,Lyon,,,https://www.seloger.com/258787839/detail.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D11&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
848,SeLoger,1250.0,55.0,22.73,Appartement,"2 pièce - 1 chambre - s, , 55 m², Étage 2/5",69000,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/26IEWKBB9235.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D11&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
850,SeLoger,1370.0,70.0,19.57,Appartement,"3 pièce - 2 chambre - s, s, 70 m², Étage 2/5",69000,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/26KL621AF6CC.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D11&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
851,SeLoger,890.0,41.3,21.55,Appartement,"1 pièce - 41,3 m², Étage 3/6",69006,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260741509.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D11&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
852,SeLoger,695.0,20.0,34.75,Appartement,"1 pièce - 20 m², Étage 2/2",69000,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260549947.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D11&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
856,SeLoger,500.0,60.0,8.33,Appartement,"3 pièce - 3 chambre - s, s, 60 m², étage",69007,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/259564381.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D11&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
865,SeLoger,1090.0,44.8,24.33,Appartement,"2 pièce - 1 chambre - s, , 44,8 m², étage",69007,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260172349.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D11&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
866,SeLoger,950.0,43.0,22.09,Appartement,"2 pièce - 1 chambre - s, , 43 m², RDC/6",69008,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260103169.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D11&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
871,SeLoger,1911.0,110.0,17.37,Appartement,"4 pièce - 3 chambre - s, s, 110 m², étage",69002,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260774367.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D12&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
872,SeLoger,1470.0,81.3,18.08,Appartement,"3 pièce - 2 chambre - s, s, 81,3 m², étage",69002,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260875031.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D12&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
873,SeLoger,685.0,39.0,17.56,Appartement,"1 pièce - 1 chambre - 39 m², Étage 2/5",69004,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260824625.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D12&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
874,SeLoger,1550.0,38.0,40.79,Appartement,"2 pièce - 1 chambre - s, , 38 m², RDC",69004,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/224347333.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D12&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
875,SeLoger,990.0,42.0,23.57,Appartement,"2 pièce - 1 chambre - s, , 42 m², Étage 1/3",69000,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/26YHYX8EY94M.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D12&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
877,SeLoger,930.0,68.1,13.66,Appartement,"3 pièce - 2 chambre - s, s, 68,1 m², étage",69000,Lyon,,,https://www.seloger.com/annonces/locations/appartement/villeurbanne-69/cusset/258395221.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D12&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL
881,SeLoger,1550.0,102.0,15.2,Appartement,"3 pièce - 2 chambre - s, s, 102 m², Étage 2/4",69002,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-2eme-69/bellecour-ainay/254540727.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D12&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
886,SeLoger,1441.0,52.0,27.71,Appartement,"3 pièce - 2 chambre - s, s, 52 m², étage",69006,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/259327817.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D12&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
887,SeLoger,887.0,46.0,19.28,Appartement,"1 pièce - 46 m², RDC, dès le 19/02/2026",69007,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260516141.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D12&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
888,SeLoger,1149.0,75.3,15.26,Appartement,"3 pièce - 2 chambre - s, s, 75,3 m², Étage 1/5",69008,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-8eme-69/transvaal/259340579.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D12&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
895,SeLoger,886.0,25.0,35.44,Appartement,"1 pièce - 25 m², RDC",69007,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260052055.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D12&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
896,SeLoger,826.0,38.0,21.74,Appartement,"2 pièce - 1 chambre - s, , 38 m², étage",69003,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260031917.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D12&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
897,SeLoger,1390.0,69.8,19.91,Appartement,"2 chambre - s, 69,8 m², étage",69006,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/259997497.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D12&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
898,SeLoger,1590.0,70.1,22.68,Appartement,"3 pièce - 1 chambre - s, , 70,1 m², étage",69006,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-6eme-69/259978419.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D12&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
899,SeLoger,1041.0,45.0,23.13,Appartement,"2 pièce - 1 chambre - s, , 45 m², étage",69004,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/259939475.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D12&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
900,SeLoger,760.0,35.5,21.41,Appartement,"1 pièce - 35,5 m², RDC, dès le 01/03/2026",69003,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/259867903.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D13&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
902,SeLoger,1398.0,124.7,11.21,Appartement,"4 pièce - 3 chambre - s, s, 124,7 m², étage",69002,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260741481.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D13&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
903,SeLoger,1500.0,56.0,26.79,Appartement,"4 pièce - 2 chambre - s, s, 56 m², Étage 3/5",69000,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/26ADFTMZ2BAW.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D13&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
904,SeLoger,965.0,59.5,16.22,Appartement,"3 pièce - 2 chambre - s, s, 59,5 m², étage",69003,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260628441.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D13&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
905,SeLoger,781.0,59.6,13.1,Appartement,"2 pièce - 1 chambre - s, , 59,6 m², étage",69007,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260166975.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D13&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
906,SeLoger,2000.0,93.0,21.51,Appartement,"4 pièce - 3 chambre - s, s, 93 m², étage",69003,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260105293.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D13&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
907,SeLoger,1300.0,65.0,20.0,Appartement,"3 pièce - 2 chambre - s, s, 65 m², Étage 3/5",69005,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260229955.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D13&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
908,SeLoger,725.0,48.0,15.1,Appartement,"2 pièce - 1 chambre - s, , 48 m², Étage 7/11",69005,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260892275.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D13&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
910,SeLoger,1366.0,70.8,19.29,Appartement,"3 pièce - 2 chambre - s, s, 70,8 m², étage",69002,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260838807.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D13&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
911,SeLoger,1150.0,23.0,50.0,Studio,"1 pièce - Studio , 23 m², étage, dès le 31/05/2026",69001,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/259739275.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D13&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
916,SeLoger,1004.0,72.7,13.81,Appartement,"4 pièce - 3 chambre - s, s, 72,7 m², étage",69003,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/257256601.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D13&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
924,SeLoger,545.0,18.2,29.95,Appartement,"1 pièce - 18,2 m², RDC",69009,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260394631.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D13&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
925,SeLoger,590.0,30.0,19.67,Appartement,"2 pièce - 1 chambre - s, , 30 m², Étage 8/8",69000,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/26ZDEFN2T3KR.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D13&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
926,SeLoger,1456.0,72.0,20.22,Appartement,"3 pièce - s, 72 m², RDC/4, disponible dès maintenant",69000,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/26TBCBG5L84K.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D13&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
930,SeLoger,1087.0,43.5,24.99,Appartement,"2 pièce - 1 chambre - s, , 43,5 m², Étage 4/7",69006,Lyon,,,https://www.seloger.com/259300875/detail.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D13&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
931,SeLoger,995.0,51.4,19.36,Appartement,"1 pièce - 51,4 m², étage",69001,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260741527.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D13&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
932,SeLoger,1595.0,74.0,21.55,Appartement,"3 pièce - 2 chambre - s, s, 74 m², étage",69004,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-4eme-69/260776563.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D14&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
934,SeLoger,1877.0,67.2,27.93,Appartement,"3 pièce - 2 chambre - s, s, 67,2 m²",69006,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260164455.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D14&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
935,SeLoger,950.0,55.0,17.27,Appartement,"3 pièce - 2 chambre - s, s, 55 m², étage",69008,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260158047.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D14&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
937,SeLoger,1115.0,30.0,37.17,Appartement,"1 pièce - 1 chambre - 30 m², dès le 31/05/2026",69006,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/259739269.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D14&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
938,SeLoger,675.0,32.9,20.52,Appartement,"1 pièce - 32,9 m², RDC",69008,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/259717701.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D14&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
940,SeLoger,1029.0,64.0,16.08,Appartement,"3 pièce - 2 chambre - s, s, 64 m², Étage 5/5",69000,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-9eme-69/saint-rambert/26MMYBSAZGXH.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D14&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
942,SeLoger,1700.0,42.0,40.48,Appartement,"2 pièce - 1 chambre - s, , 42 m², étage",69003,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-3eme-69/part-dieu/213382107.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D14&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
946,SeLoger,740.0,30.0,24.67,Appartement,"1 pièce - 30 m², étage",69007,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-7eme-69/la-guillotiere-sud/256401667.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D14&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L
949,SeLoger,1950.0,49.6,39.31,Appartement,"2 pièce - 1 chambre - s, , 49,6 m², Étage 1/8",69006,Lyon,,,https://www.seloger.com/239509259/detail.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D14&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
956,SeLoger,900.0,58.7,15.33,Appartement,"3 pièce - 2 chambre - s, s, 58,7 m², Étage 2/6",69009,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/259918823.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D14&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
958,SeLoger,1466.0,78.0,18.79,Appartement,"3 pièce - 2 chambre - s, s, 78 m², Étage 7/7",69007,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/259865269.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D14&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
959,SeLoger,1718.0,81.5,21.08,Appartement,"3 pièce - 2 chambre - s, s, 81,5 m², Étage 11/15",69003,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-3eme-69/part-dieu/259363377.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D14&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
961,SeLoger,687.0,34.9,19.68,Appartement,"2 pièce - 1 chambre - s, , 34,9 m², Étage 1/5",69006,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260580759.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D14&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
964,SeLoger,555.0,19.0,29.21,Appartement,"1 pièce - 19 m², étage",69000,Lyon,,,https://www.seloger.com/annonces/locations/appartement/lyon-69/260051943.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D15&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M
