categorie_cavalier,type_osm,nom_lieu,latitude,longitude,code_postal
Nuisance - Aire de jeux,playground,Inconnu,45.7731121,4.8327407,69001.0
Nuisance - Aire de jeux,playground,Inconnu,45.7432243,4.8172203,69002.0
Nuisance - Aire de jeux,playground,Inconnu,45.7433779,4.8171943,69002.0
Nuisance - Aire de jeux,playground,Inconnu,45.7728886,4.8265532,69001.0
Nuisance - Aire de jeux,playground,Square Jugan,45.7594042,4.8633276,69003.0
Nuisance - Aire de jeux,playground,ressort,45.7572482,4.8306731,69002.0
Nuisance - Aire de jeux,playground,Inconnu,45.7450789,4.8470798,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7531428,4.844288,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7650372,4.8672575,69006.0
Nuisance - Aire de jeux,playground,Inconnu,45.7690055,4.8419918,69006.0
Nuisance - Aire de jeux,playground,Inconnu,45.7363789,4.8534432,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7998608,4.8217178,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7613411,4.7995937,69005.0
Nuisance - Aire de jeux,playground,Inconnu,45.7713326,4.8363416,69001.0
Nuisance - Aire de jeux,playground,Inconnu,45.7455195,4.8199405,69002.0
Nuisance - Aire de jeux,playground,Inconnu,45.7720271,4.8217414,69001.0
Nuisance - Aire de jeux,playground,Inconnu,45.7227176,4.8819812,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7520171,4.8571464,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.7522091,4.8573429,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.7794412,4.8400769,69004.0
Nuisance - Aire de jeux,playground,Inconnu,45.7795118,4.8400594,69004.0
Nuisance - Aire de jeux,playground,Inconnu,45.779494,4.8399823,69004.0
Nuisance - Aire de jeux,playground,Inconnu,45.7794739,4.8400112,69004.0
Nuisance - Aire de jeux,playground,Inconnu,45.7695747,4.8338271,69001.0
Nuisance - Aire de jeux,playground,Inconnu,45.7551445,4.8069894,69005.0
Nuisance - Aire de jeux,playground,Inconnu,45.7996582,4.822559,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7490654,4.886946,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.7449144,4.83139,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7732046,4.8265787,69001.0
Nuisance - Aire de jeux,playground,Inconnu,45.7749479,4.834194,69004.0
Nuisance - Aire de jeux,playground,Inconnu,45.7588499,4.8541575,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.7347906,4.8508734,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7715446,4.836527,69001.0
Nuisance - Aire de jeux,playground,Inconnu,45.7336755,4.8628184,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7690219,4.8417964,69006.0
Nuisance - Aire de jeux,playground,Inconnu,45.7715164,4.8365469,69001.0
Nuisance - Aire de jeux,playground,Inconnu,45.7714982,4.8365043,69001.0
Nuisance - Aire de jeux,playground,Inconnu,45.7661914,4.8447327,69006.0
Nuisance - Aire de jeux,playground,Inconnu,45.7662246,4.8450952,69006.0
Nuisance - Aire de jeux,playground,Inconnu,45.7570566,4.8449941,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.7570377,4.8450268,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.7570902,4.8451197,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.7663661,4.8410672,69006.0
Nuisance - Aire de jeux,playground,Inconnu,45.7504467,4.8578776,69003.0
Nuisance - Aire de jeux,playground,circuit équilibre 4-12ans,45.7573697,4.8305312,69002.0
Nuisance - Aire de jeux,playground,Structure de cordage 2-12ans,45.7573085,4.8304767,69002.0
Nuisance - Aire de jeux,playground,structure de grimpe 6-12ans,45.7574121,4.8304822,69002.0
Nuisance - Aire de jeux,playground,ressort 2ans,45.7572736,4.830782,69002.0
Nuisance - Aire de jeux,playground,balance duo,45.7572446,4.8307659,69002.0
Nuisance - Aire de jeux,playground,Inconnu,45.7573043,4.8307354,69002.0
Nuisance - Aire de jeux,playground,Inconnu,45.7639118,4.8660387,69006.0
Nuisance - Aire de jeux,playground,Inconnu,45.764027,4.8660385,69006.0
Nuisance - Aire de jeux,playground,Inconnu,45.7800779,4.825662,69004.0
Nuisance - Aire de jeux,playground,Inconnu,45.7303523,4.8848665,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7379079,4.8795283,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7377825,4.8793378,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.761607,4.8542529,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.7411862,4.8842362,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.746212,4.8854332,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.7523874,4.782453,69005.0
Nuisance - Aire de jeux,playground,Inconnu,45.7325726,4.8363394,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7290388,4.8812048,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7649921,4.8668421,69006.0
Nuisance - Aire de jeux,playground,Inconnu,45.7318416,4.8670985,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.80073,4.8293398,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7392025,4.8342102,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.76401,4.831597,69002.0
Nuisance - Aire de jeux,playground,Parc de Gerland Nord,45.7244159,4.8215589,0.0
Nuisance - Aire de jeux,playground,Inconnu,45.7456911,4.8682676,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7380141,4.8591682,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7521299,4.8976886,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.7288924,4.8338624,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7519883,4.8823327,69003.0
Nuisance - Aire de jeux,playground,Square Ninon Vallin,45.7840159,4.8235565,69004.0
Nuisance - Aire de jeux,playground,Square Docteur Jean Reverzy,45.7517114,4.8715544,69003.0
Nuisance - Aire de jeux,playground,Aire de Jeux Sainte-Anne,45.7573078,4.8654731,69003.0
Nuisance - Aire de jeux,playground,Jardin Jean Choux,45.7556266,4.8191579,69005.0
Nuisance - Aire de jeux,playground,Aires de Jeux Etoile de Mer,45.7795466,4.7926918,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7570097,4.8450639,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.775935,4.8538965,69006.0
Nuisance - Aire de jeux,playground,Inconnu,45.7525737,4.8383449,69007.0
Nuisance - Aire de jeux,playground,Square Charles Marie Widor,45.755069,4.831588,69002.0
Nuisance - Aire de jeux,playground,Inconnu,45.7658404,4.8411467,69006.0
Nuisance - Aire de jeux,playground,Square Jules Verne,45.7505654,4.8775387,69003.0
Nuisance - Aire de jeux,playground,Marie-Madelaine Fourcade,45.7374419,4.8376667,69007.0
Nuisance - Aire de jeux,playground,Square Moncey-Dunoir,45.761437,4.8502053,69003.0
Nuisance - Aire de jeux,playground,Jardin des Abruzzes,45.736618,4.8345017,69007.0
Nuisance - Aire de jeux,playground,Square Lafont,45.7379382,4.8860496,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7434659,4.8191388,69002.0
Nuisance - Aire de jeux,playground,Inconnu,45.7617177,4.8634636,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.7575684,4.8253146,69005.0
Nuisance - Aire de jeux,playground,Jardin Garibaldi Europe,45.7646503,4.8507738,69006.0
Nuisance - Aire de jeux,playground,Inconnu,45.7343824,4.8734488,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7581983,4.8262051,69005.0
Nuisance - Aire de jeux,playground,"Jardin Charles, Léopold et Marcel Renard",45.7683959,4.8528738,69006.0
Nuisance - Aire de jeux,playground,Inconnu,45.7452471,4.8240004,69002.0
Nuisance - Aire de jeux,playground,Inconnu,45.7605291,4.7903548,69005.0
Nuisance - Aire de jeux,playground,Inconnu,45.7508363,4.8284265,69002.0
Nuisance - Aire de jeux,playground,Inconnu,45.7506544,4.8283143,69002.0
Nuisance - Aire de jeux,playground,Inconnu,45.724198,4.8216632,0.0
Nuisance - Aire de jeux,playground,Inconnu,45.7516062,4.8682027,69003.0
Nuisance - Aire de jeux,playground,Square Daisy Martin,45.753012,4.8630483,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.7533509,4.86675,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.7486506,4.7911976,69005.0
Nuisance - Aire de jeux,playground,Inconnu,45.7558777,4.7887464,69005.0
Nuisance - Aire de jeux,playground,Inconnu,45.7555098,4.783102,69005.0
Nuisance - Aire de jeux,playground,Inconnu,45.7557228,4.7856596,69005.0
Nuisance - Aire de jeux,playground,Inconnu,45.78115,4.8330054,69004.0
Nuisance - Aire de jeux,playground,Aire de Jeux de la Place de la Reconnaissance,45.7538686,4.8858875,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.7661691,4.7903191,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7632018,4.7958215,69005.0
Nuisance - Aire de jeux,playground,Inconnu,45.7578292,4.8254322,69005.0
Nuisance - Aire de jeux,playground,Square d'Aubigny,45.7614909,4.8634222,69003.0
Nuisance - Aire de jeux,playground,Square Janmot,45.7544152,4.825826,69002.0
Nuisance - Aire de jeux,playground,Aire de Jeux Revel,45.7780733,4.8207669,69004.0
Nuisance - Aire de jeux,playground,Inconnu,45.7774979,4.8184686,69004.0
Nuisance - Aire de jeux,playground,La Vague des remparts,45.7463872,4.8543141,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7671817,4.8577815,69006.0
Nuisance - Aire de jeux,playground,Inconnu,45.7463434,4.8445082,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7767208,4.8036027,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.74484,4.8572408,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7733082,4.8009665,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7781081,4.7931919,69130.0
Nuisance - Aire de jeux,playground,Inconnu,45.7766001,4.8055467,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7720166,4.8062559,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7973022,4.8322082,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7739943,4.8048263,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7720028,4.8065283,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7255964,4.8524743,69200.0
Nuisance - Aire de jeux,playground,Inconnu,45.7688667,4.7960466,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7677369,4.7923989,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7677547,4.7929004,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7760774,4.8168347,69004.0
Nuisance - Aire de jeux,playground,Inconnu,45.7764653,4.8111626,69004.0
Nuisance - Aire de jeux,playground,Inconnu,45.7484055,4.85022,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7478032,4.838432,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7526326,4.8496654,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7531874,4.8497214,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.7549161,4.8399451,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7495408,4.8531486,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7688661,4.8270952,69001.0
Nuisance - Aire de jeux,playground,Jardin Valencio,45.7582304,4.8250438,69005.0
Nuisance - Aire de jeux,playground,Inconnu,45.7394231,4.839437,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7339455,4.8388889,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7619496,4.816202,69005.0
Nuisance - Aire de jeux,playground,Inconnu,45.7725372,4.7945532,69009.0
Nuisance - Aire de jeux,playground,Aire de Jeux Fraternité,45.7407299,4.8594939,69008.0
Nuisance - Aire de jeux,playground,Place Ferrandière,45.7596142,4.8714815,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.7204127,4.8246488,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7201346,4.824181,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7205943,4.8249538,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7714764,4.8442296,69006.0
Nuisance - Aire de jeux,playground,Inconnu,45.786165,4.8128839,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7727305,4.8351727,69001.0
Nuisance - Aire de jeux,playground,Inconnu,45.7494705,4.8873081,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.7677211,4.8066726,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7697603,4.8073707,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7823526,4.7925765,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7793655,4.8196386,69004.0
Nuisance - Aire de jeux,playground,Inconnu,45.7585829,4.7946058,69005.0
Nuisance - Aire de jeux,playground,Inconnu,45.7796778,4.7944844,69009.0
Nuisance - Aire de jeux,playground,Aire de jeux Paul Sedaillan,45.7941139,4.822476,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7779237,4.8164528,69004.0
Nuisance - Aire de jeux,playground,Square Frédéric Dard,45.7750495,4.8350169,69004.0
Nuisance - Aire de jeux,playground,Aire de Jeux Masset,45.7686637,4.8005316,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7370039,4.8328242,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7858228,4.792127,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7436426,4.8613469,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7593561,4.7856754,69005.0
Nuisance - Aire de jeux,playground,Jardin de la Laïcité,45.7390063,4.8671819,69008.0
Nuisance - Aire de jeux,playground,Place Chazette,45.7732589,4.8378543,69001.0
Nuisance - Aire de jeux,playground,Inconnu,45.7736179,4.8007672,69009.0
Nuisance - Aire de jeux,playground,Square Professeur Morat,45.7348982,4.8794309,69008.0
Nuisance - Aire de jeux,playground,Aire de jeux Square Professeur Morat Grands,45.7346776,4.8790424,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.743199,4.8688844,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7344355,4.8222941,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.8038282,4.8350953,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.798469,4.8297957,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.748823,4.8767474,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.7202082,4.8243522,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.720685,4.8251055,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7207889,4.8252569,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7210103,4.8255483,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7210969,4.8256856,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7212094,4.8258807,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7212763,4.8260321,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7302308,4.8211494,69007.0
Nuisance - Aire de jeux,playground,Aire de jeux,45.774548,4.8517272,69006.0
Nuisance - Aire de jeux,playground,Aire de jeux Philomène Rozan,45.7907444,4.8163279,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7713985,4.8208157,69001.0
Nuisance - Aire de jeux,playground,Inconnu,45.7832591,4.8580246,69006.0
Nuisance - Aire de jeux,playground,Inconnu,45.7690964,4.8237068,69001.0
Nuisance - Aire de jeux,playground,Inconnu,45.7493256,4.8206686,69002.0
Nuisance - Aire de jeux,playground,Inconnu,45.7670873,4.8021532,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7299032,4.8652698,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7311472,4.8645919,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7867199,4.8065121,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7902182,4.7976136,69009.0
Nuisance - Aire de jeux,playground,Square Diday,45.7524048,4.8746574,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.773184,4.84171,69006.0
Nuisance - Aire de jeux,playground,Inconnu,45.7897041,4.8023571,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7876245,4.791695,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7484922,4.8766691,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.7570543,4.8018483,69005.0
Nuisance - Aire de jeux,playground,Inconnu,45.7593971,4.7977044,69005.0
Nuisance - Aire de jeux,playground,Inconnu,45.7476475,4.8715293,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.7475077,4.8714814,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.7477656,4.8715901,69003.0
Nuisance - Aire de jeux,playground,Aire de jeux Saint Vincent,45.7681412,4.8200676,69001.0
Nuisance - Aire de jeux,playground,Inconnu,45.743801,4.8195965,69002.0
Nuisance - Aire de jeux,playground,Jardin Grande Cote Haut,45.7720434,4.8323593,69001.0
Nuisance - Aire de jeux,playground,Jardin de la Grande Côte Bas,45.7716919,4.8322108,69001.0
Nuisance - Aire de jeux,playground,Cour de l'école Lamartine,45.7601841,4.8325661,69002.0
Nuisance - Aire de jeux,playground,Inconnu,45.7519791,4.8826323,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.7521262,4.882525,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.7582693,4.868697,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.7488225,4.894891,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.7485534,4.8948545,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.802842,4.8253847,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7451843,4.8886028,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.746637,4.8632041,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7584068,4.8687471,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.7263545,4.8218822,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7366086,4.8260637,69007.0
Nuisance - Aire de jeux,playground,Espace Artaud,45.7808301,4.8373804,69004.0
Nuisance - Aire de jeux,playground,Aire de Jeux des Belvédères,45.7838465,4.7930837,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7410086,4.8342637,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.733698,4.8807546,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7361983,4.88921,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7804776,4.839439,69004.0
Nuisance - Aire de jeux,playground,Inconnu,45.7799917,4.839323,69004.0
Nuisance - Aire de jeux,playground,Inconnu,45.7642914,4.7961769,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7821714,4.827234,69004.0
Nuisance - Aire de jeux,playground,Place de l'Abbé Larue,45.7557259,4.8186446,69005.0
Nuisance - Aire de jeux,playground,Aire de jeux Mermoz,45.7286773,4.8846811,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7285804,4.884354,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7587562,4.8156472,69005.0
Nuisance - Aire de jeux,playground,Pressensé,45.7289468,4.8623987,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7358303,4.8324429,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7863365,4.799304,69009.0
Nuisance - Aire de jeux,playground,Place Croix Paquet,45.7715161,4.8364506,69001.0
Nuisance - Aire de jeux,playground,Inconnu,45.730978,4.8291458,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7507301,4.8283602,69002.0
Nuisance - Aire de jeux,playground,Inconnu,45.7763642,4.8111933,69004.0
Nuisance - Aire de jeux,playground,Inconnu,45.7369101,4.8734437,69008.0
Nuisance - Aire de jeux,playground,Aire de jeux de 2 à 12 ans,45.7573577,4.8305,69002.0
Nuisance - Aire de jeux,playground,Aire de jeux de 2 à 8 ans,45.7573007,4.8307463,69002.0
Nuisance - Aire de jeux,playground,Parc Nelson Mandela,45.7293572,4.8749692,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.761313,4.8278862,69005.0
Nuisance - Aire de jeux,playground,Inconnu,45.7656599,4.8575336,69006.0
Nuisance - Aire de jeux,playground,Inconnu,45.7665215,4.8525872,69006.0
Nuisance - Aire de jeux,playground,Inconnu,45.7665858,4.8522298,69006.0
Nuisance - Aire de jeux,playground,Inconnu,45.7644436,4.8479322,69006.0
Nuisance - Aire de jeux,playground,Inconnu,45.7814207,4.8168816,69004.0
Nuisance - Aire de jeux,playground,Inconnu,45.7505924,4.8668323,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.7806468,4.8081772,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7804638,4.80858,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7301652,4.8864925,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7275532,4.8850504,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7282004,4.885631,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7279201,4.8851722,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7297914,4.8829092,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7294339,4.882558,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.728808,4.8820698,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7306241,4.8764914,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7300365,4.8844905,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7337913,4.8757035,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.756822,4.8015023,69005.0
Nuisance - Aire de jeux,playground,Inconnu,45.7565749,4.8008888,69005.0
Nuisance - Aire de jeux,playground,Inconnu,45.7409092,4.8204638,69002.0
Nuisance - Aire de jeux,playground,Inconnu,45.7316282,4.8514983,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7365867,4.8625701,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.8068568,4.8369536,69009.0
Nuisance - Aire de jeux,playground,Place des Chartreux,45.7706268,4.8213441,69001.0
Nuisance - Aire de jeux,playground,Inconnu,45.7742317,4.8231646,69004.0
Nuisance - Aire de jeux,playground,Caterpilou,45.7372998,4.8181961,69002.0
Nuisance - Aire de jeux,playground,Inconnu,45.7492813,4.8271954,69002.0
Nuisance - Aire de jeux,playground,Inconnu,45.7631691,4.8139322,69005.0
Nuisance - Aire de jeux,playground,Berges du Rhône - Port de l'université,45.7498875,4.835043,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7503398,4.8926866,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.7287706,4.8506914,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7402212,4.8824355,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7382108,4.8508713,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7892932,4.792416,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7552218,4.8623826,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.7322358,4.8850195,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7350462,4.8521735,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7343021,4.8736414,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7625773,4.8269756,69005.0
Nuisance - Aire de jeux,playground,Inconnu,45.7833836,4.800125,69009.0
Nuisance - Aire de jeux,playground,Génin/Pont,45.7541931,4.7961345,69005.0
Nuisance - Aire de jeux,playground,Berges du Rhône Renata Tebaldi,45.7661418,4.8411467,69006.0
Nuisance - Aire de jeux,playground,Berges du Rhône Passerelle du collège,45.7653998,4.8411289,69006.0
Nuisance - Aire de jeux,playground,Inconnu,45.7574899,4.8517846,69003.0
Nuisance - Aire de jeux,playground,Inconnu,45.749672,4.7840916,69005.0
Nuisance - Aire de jeux,playground,Inconnu,45.7337994,4.8549746,69008.0
Nuisance - Aire de jeux,playground,Aire de jeux des écuries,45.7462065,4.8538413,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7325992,4.8247929,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7325786,4.8255211,69007.0
Nuisance - Aire de jeux,playground,Aire de jeux Parvis de la Tour 106,45.7279552,4.8759109,69008.0
Nuisance - Aire de jeux,playground,Aire de Jeux Place Mazagran,45.752045,4.8427342,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7524865,4.7824599,69005.0
Nuisance - Aire de jeux,playground,Inconnu,45.7606261,4.7999132,69005.0
Nuisance - Aire de jeux,playground,Inconnu,45.7294112,4.8316592,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7324722,4.8659446,69008.0
Nuisance - Aire de jeux,playground,Cours intérieur de l'école maternelle Les Petits Canuts,45.7797531,4.8315274,69004.0
Nuisance - Aire de jeux,playground,Square de la Diversité,45.7881755,4.7888171,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7774407,4.8314717,69004.0
Nuisance - Aire de jeux,playground,Inconnu,45.7728922,4.8018129,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.7886989,4.7938692,69009.0
Nuisance - Aire de jeux,playground,Inconnu,45.768611,4.8154179,69001.0
Nuisance - Aire de jeux,playground,Inconnu,45.7460794,4.859681,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7304795,4.8829886,69008.0
Nuisance - Aire de jeux,playground,Inconnu,45.7774847,4.831475,69004.0
Nuisance - Aire de jeux,playground,Soute à Expressions,45.7440066,4.8541459,69007.0
Nuisance - Aire de jeux,playground,Inconnu,45.7331983,4.8409787,69007.0
Nuisance - Aire de jeux,playground,Aire de jeux Varichon,45.7333746,4.8711018,69008.0
Nuisance - Salle de Concert,music_venue,Kraspek MyziK,45.7712711,4.8357517,69001.0
Nuisance - Salle de Concert,music_venue,Collision,45.7708595,4.8330651,69001.0
Nuisance - Discothèque,nightclub,Fiesta Loca,45.7672861,4.826534,69005.0
Nuisance - Discothèque,nightclub,Loft Club,45.7485148,4.8419247,69007.0
Nuisance - Discothèque,nightclub,Les Salons du NH,45.7312449,4.8588609,69008.0
Nuisance - Discothèque,nightclub,Vertige X,45.7691081,4.8362133,69001.0
Nuisance - Discothèque,nightclub,La Cour des Grands,45.7537825,4.8193338,69005.0
Nuisance - Discothèque,nightclub,It Pub Bar,45.77116,4.835802,69001.0
Nuisance - Discothèque,nightclub,Le Fox Club Latino,45.7482591,4.8420109,69007.0
Nuisance - Discothèque,nightclub,Le Sucre,45.7366431,4.8150098,69002.0
Nuisance - Discothèque,nightclub,F&K Discoclub,45.7664423,4.8597585,69006.0
Nuisance - Discothèque,nightclub,Secret Dream,45.7481998,4.8288654,69002.0
Nuisance - Discothèque,nightclub,Raspoutine,45.7716236,4.8350589,69001.0
Nuisance - Discothèque,nightclub,Rock'n Eat Live,45.7709758,4.8114869,69009.0
Nuisance - Discothèque,nightclub,Dock Circus,45.7383581,4.8147971,69002.0
Nuisance - Discothèque,nightclub,Le Petit Salon,45.7408169,4.848825,69007.0
Nuisance - Discothèque,nightclub,Le Saône Night,45.7608438,4.8320784,69002.0
Nuisance - Discothèque,nightclub,La Salsa,45.7668293,4.8351224,69001.0
Nuisance - Discothèque,nightclub,Ambassade,45.7605798,4.8363705,69002.0
Nuisance - Discothèque,nightclub,La Grange au Bouc,45.7638728,4.828865,69005.0
Nuisance - Discothèque,nightclub,L'Étoile Tropicale,45.769964,4.8342774,69001.0
Nuisance - Discothèque,nightclub,Mamy Rose,45.7679536,4.8597242,69006.0
